OBJECTID,ID,HOSPITAL_ NAME,ADDRESS,CITY,STUSPS,ZIP,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,ST_FIPS,OWNER,BEDS,TRAUMA,HELIPAD,ZCTA5CE10
3277,11298125,KINDRED HOSPITAL SEATTLE,10631 8TH AVE NE,SEATTLE,WA,98125,(206) 364-2050,LONG TERM CARE,OPEN,80,KING,53033,USA,47.70662682,-122.3211426,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,https://fortress.wa.gov/doh/facilitysearch/Default.aspx,2018-08-10T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,www.kindredhospitalseattle.com,53,PROPRIETARY,80,NOT AVAILABLE,N,98125
3278,11998027,SWEDISH MEDICAL CENTER - ISSAQUAH CAMPUS,2005 NW SAMMAMISH ROAD,ISSAQUAH,WA,98027,NOT AVAILABLE,GENERAL ACUTE CARE,CLOSED,-999,KING,53033,USA,47.55145323,-122.0654438,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.doh.wa.gov/DataandStatisticalReports/HealthcareinWashington/HospitalandPatientData/HospitalFinancialData.aspx,2012-08-02T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.swedish.org/,53,NON-PROFIT,,NOT AVAILABLE,N,98027
3279,12098052,GROUP HEALTH EASTSIDE HOSPITAL,2700 152ND NE,REDMOND,WA,98052,NOT AVAILABLE,GENERAL ACUTE CARE,CLOSED,-999,KING,53033,USA,47.63429471,-122.135403,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.doh.wa.gov/DataandStatisticalReports/HealthcareinWashington/HospitalandPatientData/HospitalFinancialData.aspx,2012-08-02T00:00:00.000Z,IMAGERY/OTHER,2014-02-10T00:00:00.000Z,www.ghc.org/,53,PROPRIETARY,,NOT AVAILABLE,N,98052
3280,12498134,U.S. COAST GUARD BASE SEATTLE MEDICAL CLINIC,1519 ALASKAN WAY SOUTH,SEATTLE,WA,98134,(206) 217-6990,MILITARY,OPEN,-999,KING,53033,USA,47.59024221,-122.337913,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://fortress.wa.gov/doh/facilitysearch/Default.aspx,2018-08-10T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,www.uscg.mil/baseseattle/,53,GOVERNMENT - FEDERAL,,NOT AVAILABLE,N,98134
3281,1098312,BREMERTON NAVAL HOSPITAL,1 BOONE ROAD,BREMERTON,WA,98312,(360) 478-9232,MILITARY,OPEN,40,KITSAP,53035,USA,47.59499772,-122.6915605,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://fortress.wa.gov/doh/facilitysearch/Default.aspx,2018-08-10T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.med.navy.mil/sites/nhbrem/Pages/default.aspx,53,GOVERNMENT - FEDERAL,40,NOT AVAILABLE,Y,98312
3282,12298315,NAVAL BRANCH HEALTH CLINIC BANGOR,2050 BARB STREET,SILVERDALE,WA,98315,(360) 315-4391,MILITARY,OPEN,-999,KITSAP,53035,USA,47.69416655,-122.7053359,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://fortress.wa.gov/doh/facilitysearch/Default.aspx,2018-08-10T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.med.navy.mil/sites/nhbrem/BHC_Bangor/Pages/default.aspx,53,GOVERNMENT - FEDERAL,,NOT AVAILABLE,N,98315
3283,2899169,EAST ADAMS RURAL HOSPITAL,903 S ADAMS ST,RITZVILLE,WA,99169,(509) 659-1200,CRITICAL ACCESS,OPEN,8,ADAMS,53001,USA,47.12121882,-118.3718866,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://fortress.wa.gov/doh/facilitysearch/Default.aspx,2018-08-10T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.earh.com,53,GOVERNMENT - DISTRICT/AUTHORITY,8,LEVEL V,Y,99169
3284,1997062,LEGACY MERIDIAN PARK MEDICAL CENTER,19300 SW 65TH AVENUE,TUALATIN,OR,97062,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,130,CLACKAMAS,41005,USA,45.37843238,-122.7407793,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://public.health.oregon.gov/ProviderPartnerResources/HealthcareProvidersFacilities/HealthcareHealthCareRegulationQualityImprovement/Pages/forms.aspx#Hospital,2018-08-10T00:00:00.000Z,IMAGERY/OTHER,2014-03-12T00:00:00.000Z,www.legacyhealth.org,41,NON-PROFIT,130,NOT AVAILABLE,Y,97062
3285,4097045,PROVIDENCE WILLAMETTE FALLS MEDICAL CENTER,1500 DIVISION STREET,OREGON CITY,OR,97045,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,89,CLACKAMAS,41005,USA,45.35623379,-122.5871077,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://public.health.oregon.gov/ProviderPartnerResources/HealthcareProvidersFacilities/HealthcareHealthCareRegulationQualityImprovement/Pages/forms.aspx#Hospital,2018-08-10T00:00:00.000Z,IMAGERY/OTHER,2014-03-12T00:00:00.000Z,http://oregon.providence.org/patients/facilities/providence-willamette-falls-medical-center/pages/default.aspx,41,NON-PROFIT,89,NOT AVAILABLE,Y,97045
3286,3997225,PROVIDENCE ST VINCENT MEDICAL CENTER,9205 SW BARNES ROAD,PORTLAND,OR,97225,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,528,WASHINGTON,41067,USA,45.51067387,-122.7717601,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://public.health.oregon.gov/ProviderPartnerResources/HealthcareProvidersFacilities/HealthcareHealthCareRegulationQualityImprovement/Pages/forms.aspx#Hospital,2018-08-10T00:00:00.000Z,IMAGERY/OTHER,2014-03-12T00:00:00.000Z,http://www.providence.org/portland/hospitals,41,NON-PROFIT,528,NOT AVAILABLE,Y,97225
3287,6297123,TUALITY COMMUNITY HOSPITAL,335 SE 8TH AVENUE,HILLSBORO,OR,97123,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,215,WASHINGTON,41067,USA,45.51948918,-122.9781856,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://public.health.oregon.gov/ProviderPartnerResources/HealthcareProvidersFacilities/HealthcareHealthCareRegulationQualityImprovement/Pages/forms.aspx#Hospital,2018-08-10T00:00:00.000Z,IMAGERY/OTHER,2014-02-10T00:00:00.000Z,www.tuality.org,41,NON-PROFIT,215,NOT AVAILABLE,Y,97123
3288,1897210,LEGACY GOOD SAMARITAN MEDICAL CENTER,"1015 NW 22ND AVENUE, W121",PORTLAND,OR,97210,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,248,MULTNOMAH,41051,USA,45.53025901,-122.6974913,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://public.health.oregon.gov/ProviderPartnerResources/HealthcareProvidersFacilities/HealthcareHealthCareRegulationQualityImprovement/Pages/forms.aspx#Hospital,2018-08-10T00:00:00.000Z,IMAGERY/OTHER,2014-02-10T00:00:00.000Z,www.legacyhealth.org,41,NON-PROFIT,248,NOT AVAILABLE,N,97210
3289,3797213,PROVIDENCE PORTLAND MEDICAL CENTER,4805 NE GLISAN STREET,PORTLAND,OR,97213,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,400,MULTNOMAH,41051,USA,45.52753355,-122.6135062,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://public.health.oregon.gov/ProviderPartnerResources/HealthcareProvidersFacilities/HealthcareHealthCareRegulationQualityImprovement/Pages/forms.aspx#Hospital,2018-08-10T00:00:00.000Z,IMAGERY/OTHER,2014-03-12T00:00:00.000Z,http://oregon.providence.org/patients/facilities/providence-portland-medical-center/Pages/default.aspx,41,NON-PROFIT,400,NOT AVAILABLE,Y,97213
3290,5097239,SHRINERS HOSPITAL FOR CHILDREN-PORTLAND,3101 SW SAM JACKSON PARK ROAD,PORTLAND,OR,97239,NOT AVAILABLE,CHILDREN,OPEN,-999,MULTNOMAH,41051,USA,45.50078993,-122.6844091,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://public.health.oregon.gov/ProviderPartnerResources/HealthcareProvidersFacilities/HealthcareHealthCareRegulationQualityImprovement/Pages/forms.aspx#Hospital,2018-08-10T00:00:00.000Z,IMAGERY/OTHER,2014-03-12T00:00:00.000Z,www.shrinershospitalsforchildren.org  www.shrinershospitalsforchildren.org,41,NON-PROFIT,,NOT AVAILABLE,Y,97239
3291,597801,BLUE MOUNTAIN RECOVERY CENTER,2600 WESTGATE,PENDLETON,OR,97801,NOT AVAILABLE,PSYCHIATRIC,CLOSED,59,UMATILLA,41059,USA,45.67137216,-118.8218042,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.oregon.gov/dataset/Oregon-Hospitals-Map-2008-09-20/urjx-x2zf,2012-07-18T00:00:00.000Z,IMAGERY/OTHER,2014-02-10T00:00:00.000Z,http://www.oregon.gov/OHA/amh/pages/bmrc/index.aspx,41,GOVERNMENT - STATE,59,NOT AVAILABLE,N,97801
3292,4883522,ST. MARY'S HOSPITAL AND CLINICS,701 LEWISTON ST,COTTONWOOD,ID,83522,(208) 962-3251,CRITICAL ACCESS,OPEN,25,IDAHO,16049,USA,46.05038016,-116.3532995,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://healthandwelfare.idaho.gov/Portals/0/Medical/LicensingCertification/AlphaHospital.pdf,2018-08-09T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,www.smh-cvhc.org,16,NON-PROFIT,25,NOT AVAILABLE,Y,83522
3293,5197381,SILVERTON HOSPITAL,342 FAIRVIEW STREET,SILVERTON,OR,97381,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,48,MARION,41047,USA,45.00466592,-122.7900731,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://public.health.oregon.gov/ProviderPartnerResources/HealthcareProvidersFacilities/HealthcareHealthCareRegulationQualityImprovement/Pages/forms.aspx#Hospital,2018-08-10T00:00:00.000Z,IMAGERY/OTHER,2014-02-10T00:00:00.000Z,silvertonhealth.org,41,NON-PROFIT,48,LEVEL IV,Y,97381
3294,4283672,WEISER MEMORIAL HOSPITAL,645 EAST 5TH STREET,WEISER,ID,83672,(208) 549-0370,CRITICAL ACCESS,OPEN,25,WASHINGTON,16087,USA,44.24872401,-116.9624413,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://healthandwelfare.idaho.gov/Portals/0/Medical/LicensingCertification/AlphaHospital.pdf,2018-08-09T00:00:00.000Z,IMAGERY,2013-11-12T00:00:00.000Z,www.weisermemorialhospital.org,16,GOVERNMENT - DISTRICT/AUTHORITY,25,NOT AVAILABLE,Y,83672
3295,4697355,SAMARITAN LEBANON COMMUNITY HOSPITAL,525 N SANTIAM HIGHWAY,LEBANON,OR,97355,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,25,LINN,41043,USA,44.55132696,-122.9069641,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://public.health.oregon.gov/ProviderPartnerResources/HealthcareProvidersFacilities/HealthcareHealthCareRegulationQualityImprovement/Pages/forms.aspx#Hospital,2018-08-10T00:00:00.000Z,IMAGERY,2014-03-12T00:00:00.000Z,www.samhealth.org,41,NON-PROFIT,25,LEVEL IV,Y,97355
3296,2514214,SISTERS OF CHARITY HOSPITAL,2157 MAIN ST,BUFFALO,NY,14214,(716) 862-1000,GENERAL ACUTE CARE,OPEN,290,ERIE,36029,USA,42.92843689,-78.84845864,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.chsbuffalo.org/Facilities/Hospitals/SSJC,36,NON-PROFIT,290,NOT AVAILABLE,N,14214
3297,3114141,BERTRAND CHAFFEE HOSPITAL,224 E MAIN ST,SPRINGVILLE,NY,14141,(716) 592-2871,GENERAL ACUTE CARE,OPEN,24,ERIE,36029,USA,42.50896399,-78.6585669,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://bertrandchaffee.com/,36,NON-PROFIT,24,NOT AVAILABLE,Y,14141
3298,3314225,SISTERS OF CHARITY HOSPITAL - ST JOSEPH CAMPUS,2605 HARLEM RD,CHEEKTOWAGA,NY,14225,(716) 891-2400,GENERAL ACUTE CARE,OPEN,123,ERIE,36029,USA,42.91430436,-78.78240154,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.chsbuffalo.org/Facilities/Hospitals/StJosephCampus,36,NON-PROFIT,123,NOT AVAILABLE,N,14225
3299,3512932,ELIZABETHTOWN COMMUNITY HOSPITAL,75 PARK ST,ELIZABETHTOWN,NY,12932,(518) 873-6377,CRITICAL ACCESS,OPEN,25,ESSEX,36031,USA,44.215377,-73.59552465,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.ech.org,36,NON-PROFIT,25,NOT AVAILABLE,N,12932
3300,3912078,NATHAN LITTAUER HOSPITAL,99 E STATE ST,GLOVERSVILLE,NY,12078,(518) 725-8621,GENERAL ACUTE CARE,OPEN,74,FULTON,36035,USA,43.07158611,-74.33192173,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.nlh.org,36,NON-PROFIT,74,NOT AVAILABLE,N,12078
3301,4012953,ALICE HYDE MEDICAL CENTER,115 PARK STREET,MALONE,NY,12953,(518) 483-3000,GENERAL ACUTE CARE,OPEN,76,FRANKLIN,36033,USA,44.85673515,-74.29129248,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,IMAGERY/OTHER,2014-02-10T00:00:00.000Z,http://www.alicehyde.com,36,NON-PROFIT,76,NOT AVAILABLE,N,12953
3302,4214020,UNITED MEMORIAL MEDICAL CENTER BANK STREET CAMPUS,16 BANK ST,BATAVIA,NY,14020,(585) 343-6030,GENERAL ACUTE CARE,OPEN,20,GENESEE,36037,USA,42.99865008,-78.18111288,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,https://www.rochesterregional.org/locations/hospitals/united-memorial-medical-center/,36,NON-PROFIT,20,NOT AVAILABLE,N,14020
3303,4313601,SAMARITAN MEDICAL CENTER,830 WASHINGTON ST,WATERTOWN,NY,13601,(315) 785-4000,GENERAL ACUTE CARE,OPEN,294,JEFFERSON,36045,USA,43.96504348,-75.9145579,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.samaritanhealth.com/,36,NON-PROFIT,294,NOT AVAILABLE,Y,13601
3304,4713367,LEWIS COUNTY GENERAL HOSPITAL,7785 N STATE ST,LOWVILLE,NY,13367,(315) 376-5200,CRITICAL ACCESS,OPEN,31,LEWIS,36049,USA,43.79579021,-75.49911806,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,IMAGERY,2013-12-30T00:00:00.000Z,http://www.lcgh.net,36,GOVERNMENT - LOCAL,31,NOT AVAILABLE,N,13367
3305,5114621,ROCHESTER GENERAL HOSPITAL,1425 PORTLAND AVE,ROCHESTER,NY,14621,(585) 922-4000,GENERAL ACUTE CARE,OPEN,528,MONROE,36055,USA,43.19224113,-77.58681449,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.rochestergeneral.org,36,NON-PROFIT,528,NOT AVAILABLE,Y,14621
3306,5714620,MONROE COMMUNITY HOSPITAL,435 E HENRIETTA RD,ROCHESTER,NY,14620,(585) 760-6500,LONG TERM CARE,OPEN,28,MONROE,36055,USA,43.11299768,-77.61799167,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,IMAGERY/OTHER,2014-02-10T00:00:00.000Z,http://www.monroehosp.org/,36,GOVERNMENT - LOCAL,39,NOT AVAILABLE,N,14620
3307,6611791,SYOSSET HOSPITAL,221 JERICHO TPKE,SYOSSET,NY,11791,(516) 496-6400,GENERAL ACUTE CARE,OPEN,103,NASSAU,36059,USA,40.81087429,-73.50866605,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.northshorelij.com/hospitals/location/syosset-hospital,36,NON-PROFIT,103,NOT AVAILABLE,N,11791
3308,6911803,PLAINVIEW HOSPITAL,888 OLD COUNTRY RD,PLAINVIEW,NY,11803,(516) 719-2222,GENERAL ACUTE CARE,OPEN,219,NASSAU,36059,USA,40.77495423,-73.47853471,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.northshorelij.com/hospitals/location/plainview-hospital,36,NON-PROFIT,219,NOT AVAILABLE,N,11803
3309,7114094,EASTERN NIAGARA HOSPITAL,521 EAST AVE,LOCKPORT,NY,14094,(716) 514-5700,GENERAL ACUTE CARE,OPEN,140,NIAGARA,36063,USA,43.17737108,-78.67114428,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.enhs.org,36,NON-PROFIT,140,NOT AVAILABLE,Y,14094
3310,7214301,NIAGARA FALLS MEMORIAL MEDICAL CENTER,621 10TH ST,NIAGARA FALLS,NY,14301,(716) 278-4000,GENERAL ACUTE CARE,OPEN,171,NIAGARA,36063,USA,43.09392082,-79.04971013,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,IMAGERY,2014-03-12T00:00:00.000Z,http://www.nfmmc.org,36,NON-PROFIT,171,NOT AVAILABLE,N,14301
3311,7314120,DEGRAFF MEMORIAL HOSPITAL,445 TREMONT ST,NORTH TONAWANDA,NY,14120,(716) 694-4500,GENERAL ACUTE CARE,OPEN,66,NIAGARA,36063,USA,43.02541801,-78.86234244,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.kaleidahealth.org/degraff/,36,NON-PROFIT,66,NOT AVAILABLE,N,14120
3312,7514092,MOUNT ST. MARY'S HOSPITAL,5300 MILITARY RD,LEWISTON,NY,14092,(716) 297-4800,GENERAL ACUTE CARE,OPEN,175,NIAGARA,36063,USA,43.15418402,-79.03243072,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,IMAGERY,2014-03-12T00:00:00.000Z,http://www.chsbuffalo.org/Facilities/Hospitals/MountStMarysHospital,36,NON-PROFIT,175,NOT AVAILABLE,N,14092
3313,7913502,FAXTON-ST. LUKE'S HEALTHCARE - FAXTON CAMPUS,1676 SUNSET AVE,UTICA,NY,13502,(315) 431-4384,REHABILITATION,OPEN,24,ONEIDA,36065,USA,43.09100972,-75.25811713,622310,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://faxtonstlukes.com/,36,NON-PROFIT,24,NOT AVAILABLE,N,13502
3314,8013413,FAXTON-ST. LUKE'S HEALTHCARE - ST. LUKE'S CAMPUS,1656 CHAMPLIN AVE,UTICA,NY,13413,(315) 624-6000,GENERAL ACUTE CARE,OPEN,370,ONEIDA,36065,USA,43.09673342,-75.27589377,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://faxtonstlukes.com/,36,NON-PROFIT,370,NOT AVAILABLE,Y,13413
3315,8413210,CROUSE HOSPITAL,736 IRVING AVE,SYRACUSE,NY,13210,(315) 470-7111,GENERAL ACUTE CARE,OPEN,466,ONONDAGA,36067,USA,43.04129917,-76.13839401,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,IMAGERY/OTHER,2014-03-12T00:00:00.000Z,http://www.crouse.org/,36,NON-PROFIT,466,NOT AVAILABLE,Y,13210
3316,8514432,CLIFTON SPRINGS HOSPITAL,2 COULTER RD,CLIFTON SPRINGS,NY,14432,(315) 462-1311,GENERAL ACUTE CARE,OPEN,154,ONTARIO,36069,USA,42.95970084,-77.13651575,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.cliftonspringshospital.org,36,NON-PROFIT,154,NOT AVAILABLE,Y,14432
3317,9413126,OSWEGO HOSPITAL,110 W 6TH ST,OSWEGO,NY,13126,(315) 349-5511,GENERAL ACUTE CARE,OPEN,126,OSWEGO,36075,USA,43.45401657,-76.51637765,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.oswegohealth.org,36,NON-PROFIT,126,NOT AVAILABLE,N,13126
3318,9513820,AURELIA OSBORN FOX MEMORIAL HOSPITAL,1 NORTON AVE,ONEONTA,NY,13820,(607) 432-2000,GENERAL ACUTE CARE,OPEN,60,OTSEGO,36077,USA,42.45779332,-75.05215348,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,IMAGERY/OTHER,2014-02-10T00:00:00.000Z,http://www.bassett.org/medical/locations/hospitals/ao-fox-hospital/,36,NON-PROFIT,60,NOT AVAILABLE,N,13820
3319,14998166,REGIONAL HOSPITAL FOR RESPIRATORY & COMPLEX CARE,16251 SYLVESTER RD SW,BURIEN,WA,98166,(206) 248-4604,LONG TERM CARE,OPEN,31,KING,53033,USA,47.45789244,-122.3433835,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,https://fortress.wa.gov/doh/facilitysearch/Default.aspx,2018-08-10T00:00:00.000Z,IMAGERY/OTHER,2017-03-21T00:00:00.000Z,https://www.chifranciscan.org/regional-hospital,53,NON-PROFIT,31,NOT AVAILABLE,N,98166
3320,15498065,SNOQUALMIE VALLEY HOSPITAL,9801 FRONTIER AVE SE,SNOQUALMIE,WA,98065,(425) 831-2300,CRITICAL ACCESS,OPEN,25,KING,53033,USA,47.51272014,-121.8857629,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://fortress.wa.gov/doh/facilitysearch/Default.aspx,2018-08-10T00:00:00.000Z,IMAGERY/OTHER,2017-03-27T00:00:00.000Z,snoqualmiehospital.org,53,GOVERNMENT - DISTRICT/AUTHORITY,25,LEVEL V,N,98065
3321,15598271,SMOKEY POINT BEHAIVORAL HOSPITAL,3955 156TH ST NE,MARYSVILLE,WA,98271,(844) 202-5555,PSYCHIATRIC,OPEN,115,SNOHOMISH,53061,USA,48.13851852,-122.1891407,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,https://fortress.wa.gov/doh/facilitysearch/Default.aspx,2018-08-10T00:00:00.000Z,IMAGERY/OTHER,2017-03-27T00:00:00.000Z,http://smokeypointbehavioralhospital.com/,53,PROPRIETARY,115,NOT AVAILABLE,N,98271
3322,487109,HEALTHSOUTH REHABILITATION HOSPITAL,7000 JEFFERSON STREET NORTHEAST,ALBUQUERQUE,NM,87109,(505) 344-9478,REHABILITATION,OPEN,87,BERNALILLO,35001,USA,35.16035126,-106.5922673,622310,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",http://providersearch.health.state.nm.us/,2018-08-09T00:00:00.000Z,IMAGERY,2013-11-14T00:00:00.000Z,http://www.healthsouthnewmexico.com,35,PROPRIETARY,87,NOT AVAILABLE,Y,87109
3323,10010993,HELEN HAYES HOSPITAL,51 NORTH ROUTE 9W,WEST HARVESTRAW,NY,10993,(845) 786-4000,REHABILITATION,OPEN,130,ROCKLAND,36087,USA,41.21430723,-73.98834472,622310,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,IMAGERY/OTHER,2013-12-31T00:00:00.000Z,http://www.helenhayeshospital.org,36,GOVERNMENT - STATE,130,NOT AVAILABLE,N,10993
3324,10210901,GOOD SAMARITAN HOSPITAL - SUFFERN,255 LAFAYETTE AVE,SUFFERN,NY,10901,(845) 368-5000,GENERAL ACUTE CARE,OPEN,286,ROCKLAND,36087,USA,41.11159578,-74.13481142,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,IMAGERY/OTHER,2014-02-10T00:00:00.000Z,http://charity.bonsecours.com/find-a-facility-good-samaritan-hospital.html,36,NON-PROFIT,286,NOT AVAILABLE,Y,10901
3325,3857108,AVERA BEHAVIORAL HEALTH CENTER,4400 WEST 69TH STREET,SIOUX FALLS,SD,57108,(605) 322-4065,PSYCHIATRIC,OPEN,54,LINCOLN,46083,USA,43.49094024,-96.78175923,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,https://apps.sd.gov/ph04lassnet/rptPH04LicenseList.Aspx,2018-08-10T00:00:00.000Z,IMAGERY,2014-03-12T00:00:00.000Z,http://www.avera.org/behavioral-health-center/,46,NON-PROFIT,54,NOT AVAILABLE,Y,57108
3326,4840160,LINCOLN TRAIL BEHAVIORAL HEALTH SYSTEM,3909 SOUTH WILSON ROAD,RADCLIFF,KY,40160,(270) 351-9444,PSYCHIATRIC,OPEN,140,HARDIN,21093,USA,37.78792368,-85.91478063,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://chfs.ky.gov/agencies/os/oig/dhc/Documents/Directories/Hospital_Directory.pdf,2018-08-11T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.lincolnbehavioral.com,21,PROPRIETARY,140,NOT AVAILABLE,N,40160
